skill,score
Atlassian Bamboo,3.9197791297532496
Balanced Budgeting,0.03861544398932921
Warehouse Operations,0.007242743357485587
Availability Monitoring,0.02334538655342954
Looper,0.010635472595940566
Public Key Certificates,0.26194635274747713
Hyperparameter Optimization,0.42198730407554697
Project Estimation,0.07712385413550472
Garbage Collection (Computer Science),0.02385193784206402
Google Cloud Platform (GCP),18.407248214035622
Navigational Instruments,0.0570845377088054
Netezza,6.633101323127751
Tax Laws,0.06918756888720576
Merchandising,2.0251015979885953
AWS Amplify,0.01091180341011497
Apache CXF,0.31709574589952344
Stock Keeping Unit,0.02470716304887479
Hybrid Testing,0.14055349501686246
Logrotate,0.1141690754176108
Electro-Optics,0.026302714843011776
Connect-Direct (Internet Protocols Based Network Software),0.013693881101839627
Docker Container,18.16526040144365
Preparing Executive Summaries,0.05661358083669649
Windows Service,0.9991915264100526
Development Support,0.0016772565503768767
Integrated Marketing Communications,0.025748301245087476
API Management,0.019786911057486034
spatialNET,0.6682418870018959
Security Devices,0.06212681917738903
Materials Engineering,0.44996727546893556
Genome Editing,0.33412094350094795
Functional Interface,10.784752189249051
Cisco Packet Tracer,0.08310146874810209
Patient Comfort,0.33412094350094795
Fault Tolerance,9.601390836311605
Cross-Docking,0.08786636057459901
Shell Script,173.79893792301158
Product Requirements,0.04002618840132156
Office Procedures,0.027722525288789268
Simple Random Sample,0.4482900189185588
Quick Response Manufacturing,0.017507908309927885
COBOL (Programming Language),0.05953998185877596
FreeRADIUS,0.0570845377088054
TypeScript,1.2938764316641187
Amazon Simple Email Service (SES),1.622459124176167
Embedded Firmware,0.9598209401190815
SAP Business Intelligence (BI),0.5932409172019633
Network Service,0.05661358083669649
Newsletters,0.3017122022794856
Technology Research,0.0014571063505868693
Base Station Subsystem,0.21726865929501393
XPEDITER,0.07723088797865842
Content Pages,0.06240357882353502
Security Technology,0.05541253706715501
Robotic Systems,0.026302714843011776
Virtual Desktops,0.061110858607991085
Analytic Applications,27.803359766510916
XML Markup Languages,0.004479108022781841
Risk Exposure Management,0.0057814995991493645
Distributed Component Object Model,0.033571410551170064
Database Application,1.3405844942750307
Clojure,2.3606526916311092
Jbehave,0.15350059054776857
Identity And Access Management,0.5513317613279026
SQL Server Master Data Services,0.08786636057459901
Gamification,0.11227493492393788
Information Technology Operations,0.44971442019894936
Organizational Charts,0.028306790418348243
Execution Time,0.20570935346798122
Call Center Technology,0.004479108022781841
Quality Improvement,0.05606693665323294
Role-Based Access Control (RBAC),0.13869530977290212
Business Transformation,0.05283312668516193
Microsoft Security Essentials,0.055746586801569985
Entity Relationship Models,0.17550229780068807
Web Application Development,25.913892736783133
2D Computer Graphics,0.42198730407554697
Virtual Terminal,0.01091180341011497
Harmonic Analysis,0.33412094350094795
Apache Karaf,1.151775317113275
Coverity,10.879896370660518
Architectural Design,7.777772099673425
Information Retrieval,1.9895988165999365
Distributed Denial-Of-Service (DDoS) Attacks,0.07724490373526244
Fourier Analysis,0.33412094350094795
Electrical/Electronic Troubleshooting,0.026302714843011776
Fail2ban,0.02182360682022994
Source Selection,0.3135801218481885
Property Insurance,1.3311761756538365
Microsoft Dynamics 365,0.028544896808765943
Process Optimization,0.04264398446473406
Jasmine (JavaScript Testing Framework),0.5209406191081508
Rain Gauge,0.33412094350094795
Terraform,17.467794870316514
Know Your Customer,0.05563312376181771
Signal Handling,0.08786636057459901
Deficits,0.0016772565503768767
Business To Business,0.29680810706046007
Web Application Penetration Testing,0.2056662799071379
Sun ONE,0.013091742375887963
Health Information Technology,0.05760254818013637
Trello,0.15925486849855902
Moving Average,0.33412094350094795
Electric Utility,0.15350059054776857
Hardware Description Language (HDL),0.39623900283045943
Internal Communications,0.07115324194170856
Taking Meeting Minutes,0.13193835492413034
Amazon Route 53,0.20846813137954293
User Analysis,0.07723088797865842
Key Performance Indicators (KPIs),0.5452275849000462
Knowledge Graph,0.14943000630618627
Mixed-Signal Integrated Circuits,0.33412094350094795
Table Functions,0.6749509132034035
OpenWrt,0.0570845377088054
Digital Video,0.2056662799071379
Cloudbees,0.01679183716909929
Firmware Updates,0.031962878438669004
MySQL,115.19188769572226
Jsoup Java HTML Parser,0.004479108022781841
Local Storage,0.20657175783886358
Site Security,0.07537583477394212
JavaMail,0.022523624875143616
HVAC,0.02878054712735575
Fbx,0.33412094350094795
Udeploy,8.65274161414386
Database Tuning,0.26759710125509883
Ladder Logic,0.19643874092570182
Video On Demand,0.0163915204321487
Anatomy,0.1141690754176108
Preventive Healthcare,0.29886001261237255
HTML Controls,0.025000323266644253
Manga,0.33412094350094795
Security Analysis,0.11920313411935533
United Nations/Electronic Data Interchange For Administration Commerce And Transport (UN/EDIFACT),0.03501581661985577
Image Generation,1.1429163255197061
Object-Oriented JavaScript,0.6946381741212756
Community Development,0.14212799589291875
Zettabyte File System (ZFS),0.06543649216636659
Vision Development,0.08786636057459901
Financial Engineering,0.8965800378371176
System Implementation,0.09512754628910551
Digital Assets,0.06008331272920082
Apache Ignite,0.07723088797865842
Code Testing,0.4001598981815063
Apache Kafka,38.08168073786041
Static Timing Analysis,0.3097718160224875
Nodes (Networking),7.827964781156689
PIC Microcontrollers,0.5591045812354156
Quantum Mechanics,0.14943000630618627
Photovoltaics,0.33412094350094795
Mapping Software,0.01679183716909929
Behavior-Driven Development,72.13929594345751
Engine Designs,0.026302714843011776
Rich Ui,1.5682504289550452
Nzsql,1.6881126258146675
jSPM (JavaScript Package Manager),0.05260542968602355
Financial Information eXchange (FIX) Protocol,19.91031779903848
Dropwizard,0.2066098052828966
Dentrix,0.04532797412998772
Frequency Domain,0.33412094350094795
Object-Oriented Design,106.76668417473779
Vowpal Wabbit,0.33412094350094795
Azure Blob Storage,0.01581977960491633
Neo4j,8.719431946945255
Federal Information Security Management Act,0.06807562419841236
Managed Extensions For C++,0.14994312037317445
Database Security,0.6737259430319243
Kernel Density Estimation,0.17573272114919802
Appian (Software),0.017344498797448076
Builder Pattern,0.010635472595940566
Jitter,0.01679183716909929
NSXMLParser,0.08786636057459901
Dynamic UI,1.5486206382430043
Cannabis,0.004479108022781841
Instructing,0.028544896808765943
Referential Integrity,0.05752142548843186
Technology Sales,0.008958216045563683
Mitigation,0.16282356413669033
Data Center Design,0.02158012072600052
Response Rate,0.10199451167838054
SAP ERP,0.032048914589536126
Advanced Mathematics,0.6638999089479614
Scrum (Software Development),59.556466004404
AWS Elastic Beanstalk,36.157064845553776
PCI Express,0.9780137030243833
Tally ERP,0.22666089428484465
Sublime Text Editor,150.58726389605818
IBM DeveloperWorks,0.0570845377088054
Adobe PageMaker,0.0481350815111192
Service Development,20.417887842091734
Semantic Web,0.3135801218481885
NLog (Software),0.14994312037317445
Due Diligence,0.06026125415521971
External Storage,0.008958216045563683
Active Pharmaceutical Ingredients,0.29886001261237255
Pricing Strategies,0.39287748185140364
Wide Area Networks,1.0598287305118645
Automake,0.14943000630618627
Groovy (Programming Language),0.07787551311220094
Swaption,2.0156374644158026
Word Recognition,0.33412094350094795
Strategic Alliance,0.018470845689051673
Live Streaming,0.033146376273279786
Marketing Strategies,0.21088130264797264
Apache Zeppelin,1.0680902079970276
Mobile Application Development,0.4973315656758556
Marine Science,0.03861544398932921
WS-Security,0.08421574287899054
Software Requirements Specification,10.754855541509503
Informatics,0.017705922910320398
Iptables,0.021489491887545245
Contract Negotiation,0.031372700631843636
Seq2Seq,1.002362830502844
Minitab,0.03861544398932921
IBM RPG (Programming Language),0.022523624875143616
Systems Modeling,0.04313409957347167
Avionics,0.6194482552972017
Looker Analytics,0.44996727546893556
DSpace,1.4506528494214026
Source Code Control Systems,0.018840974693692503
Clonezilla,0.04589640348451603
Valgrind,9.118661618753187
macOS Sierra,0.017507908309927885
Relational Online Analytical Processing (ROLAP),0.07723088797865842
Code Structure,0.029479431289426095
Marketing Materials,0.22739511417744157
Toolchain,0.02797997139338865
Differentiated Instruction,0.08786636057459901
Duck Creek Platform (Software),0.0570845377088054
Sales Intelligence,0.08786636057459901
PowerBuilder,0.05630323364016877
Pipe Stress Engineering,0.33412094350094795
Confidence Intervals,0.9598209401190815
Analytics,12.62366806941796
Commercialization,0.004479108022781841
AWS CodeCommit,0.08225915369063808
Server Patching,0.056841051614575984
Data Analysis Expressions (DAX),0.03840169878675758
Amazon Alexa,0.5932409172019633
Amazon Simple Notification Service (SNS),6.1341003717173
Knowledge Engineering,0.08786636057459901
Sprint Backlogs,0.013091742375887963
Segmentation Analysis,0.5591045812354156
Multicast Open Shortest Path First,0.33412094350094795
Aerial Photography,0.0570845377088054
Vector Markup Language,0.004479108022781841
Liquidity Risk,1.3364837740037918
Amazon Data Pipeline,12.172644053770124
Web Colors,0.03875794079104364
Ultragrid,0.33412094350094795
Extract Transform Load (ETL),56.07200187181174
Applied Physics,0.3665973484956273
Linear Algebra Package (LAPACK),0.14943000630618627
Bidding,0.026670654739981894
Investment Banking,0.9847621633805125
Data System,0.011562999198298729
Learning Platforms,0.03875794079104364
Build Tools,1.7688203755653797
Project Management Body Of Knowledge (PMBOK) Methodology,0.060470654310769326
Abstract Class,0.22498363773446778
Cudnn,1.002362830502844
React Jsx,0.03616075718277665
Applied Statistics,1.10852666824019
General-Purpose Computing On Graphics Processing Units,0.8439746081510939
Project Evaluation,0.023717747313902852
Reliability Engineering,0.08977231730519776
Tastypie,27.670797722878383
StreamSets,0.3097718160224875
Data Entry,1.777975820686081
Dragon Naturallyspeaking Systems,0.012174563739230246
Business Intelligence Reporting,0.05479745892000775
Geotechnical Engineering,0.026302714843011776
Winsock File Transfer Protocol (WS_FTP),0.02470716304887479
Topic Modeling,4.268814781806618
Virtual Private LAN Services,0.023717747313902852
Simple Logging Facade For Java (SLF4J),0.3527916366136052
Electrical Discharge Machining,0.14943000630618627
Angular CLI,0.26971882996062096
Lipoproteins,0.33412094350094795
Data Management,1.5580182996994059
Cluster Development,0.08786636057459901
Currency Exchange Rates,0.14055349501686246
EtherCAT,0.33412094350094795
Application Client,0.040368239378006154
Bayesian Networks,0.33412094350094795
OSIsoft,0.0057814995991493645
Transit Authorization,0.01920084939337879
ArcGIS Servers,0.39287748185140364
Poster Design,0.017507908309927885
Formik,0.017507908309927885
Batteries,0.017507908309927885
Mind Mapping,0.004479108022781841
CPT Coding,0.025540355246745895
SAP Security,0.02957813282104433
Engineering Support,0.03124591051477629
Structured Product,0.4216604850505874
Managed Care,0.015296702485527914
S-PLUS Statistical Software,0.08786636057459901
Information Systems Security,0.0678058185831103
Jest (JavaScript Testing Framework),0.15198681780012208
Outside Plant,0.01294709553090614
Credit Analysis,0.2066098052828966
Thermal Systems,0.0570845377088054
Fraud Prevention,0.0031053005977072856
Appcelerator,0.0327354102303449
Web Mining,0.2811069900337249
Cellular Data Communication Protocols,0.0016807604895278817
Boy Scouts,0.017507908309927885
Computational Chemistry,1.8670434584304414
Rhel7,0.04438255644661895
Automotive Engineering,0.5156351642492953
Ecology,0.07723088797865842
Digital Elevation Models,0.14943000630618627
Enterprise Portal,0.02334538655342954
Nagios,2.510954357493186
Twilio,14.297835703714448
Virtual Router Redundancy Protocols,0.06226751821537386
Bilingual (French/English),0.03840169878675758
Commercial Lending,0.5708453770880538
Internetworking,0.040971311825989044
Logic Controls,0.09364786017374838
Asepsis,0.017507908309927885
SQuirreL SQL Client,0.024396758112413004
Console Applications,0.08174473557530286
Java Web Services,0.5856710039181461
Aftermarket Modifications,0.5977200252247451
Human Resource Management,0.08186598065489392
Indian Classical Dance,0.14943000630618627
Integrated Service Routers,0.03256471282733806
Easy Java Simulations,0.03022740926786933
Application Layers,0.23955241511146258
Regression Analysis,15.854997856146502
Latent Dirichlet Allocation,1.6706047175047396
Novell Network,0.030058369277455407
Program Counter,0.33412094350094795
Outbound Calls,0.0794800778227146
Data Extraction,28.468841625259415
File Generation,0.013532585336250553
Image Research,0.42198730407554697
Cloud-Native Computing,0.09065594825997544
Time Series Analysis And Forecasting,9.642354170153922
Electronic Signatures,0.018470845689051673
Server Consolidation,0.0820745844455499
Wireframing,1.2964543375308208
Disambiguation,0.6682418870018959
Agile Product Development,0.13167698372753867
Webtrends,0.026670654739981894
Data Abstraction,0.02111142922934355
Standard Operating Environments,0.017507908309927885
Dialogflow (Google Service),0.7587130307292299
Product Design,0.1597053227388999
External Auditing,0.09576942860095014
Stocks (Finance),0.03501581661985577
Product Strategy,0.028664825988762542
Tableau (Business Intelligence Software),51.49588391683623
Spyware,0.03382364733063957
Class Hierarchy,0.018470845689051673
Facebook Analytics,0.03861544398932921
Microbiology,0.027816561880908856
Froglogic Squish,0.48330583553841444
Microsoft Windows 7,2.717799423584799
Multiple-Camera Production,0.07723088797865842
TIBCO Business Studio,0.012174563739230246
Linux-Powered Devices,0.42198730407554697
GNOME (GNU Project Software),0.35146544229839605
Business Information System,0.022948201742258013
Autodesk Revit,0.0033615209790557633
Stratigraphy,0.33412094350094795
OpenFrameworks,0.01091180341011497
Data Exchange,126.55343765969774
Information Management,0.3412211991361145
Electronic Benefits Transfer (EBT),0.02182360682022994
Programming Tools,20.743161160640057
Insurance Policies,0.020485655912994522
Java Enterprise Edition,0.4114755765074747
Valuation Models,0.03861544398932921
Zenoss,0.004764891826496914
Secure Messaging,0.5073281439919154
Care Coordination,0.005031769651130638
Controlled Vocabulary,0.6682418870018959
Conversational AI,0.08786636057459901
Alternative Investment Strategies,0.33412094350094795
PuTTY (Application),7.3456210476589865
Machine Setup,0.0016807604895278817
Iperf,0.011562999198298729
Kinect,0.2529636091278565
Statistical Physics,0.14943000630618627
Infectious Diseases,0.30972412764860086
IBM QRadar (SIEM Software),0.033518563556549405
Interest Rate Swap,0.6682418870018959
Splunk,0.6282712977967876
Project Charter,0.03267784085787949
Amazon Elastic Container Service,5.958081598585176
Computer Engineering,1.1836215911314467
Information Governance,0.05541253706715501
Autoscaling,46.4132750393122
Microsoft Enterprise Library,0.06087281869615125
Latin,0.19643874092570182
Nvidia CUDA,1.3251946633579317
Server Farms,0.06294479768710941
Amazon Inspector,0.1141690754176108
Social Media Outreach,0.01091180341011497
Dataweave,0.022948201742258013
Arcpy,1.1954400504494902
Clutch,0.33412094350094795
Turbine Blade (Engines),0.33412094350094795
Replicating Portfolio,0.33412094350094795
Website Architecture,0.036941691378103346
Wget,0.07723088797865842
Hard Disk Drives,0.06670396126666488
Amazon Elasticsearch Service,2.514252506630873
Internet Services,0.1589601556454292
Contact Center Software,0.22498363773446778
Shift-Left Testing,0.02797997139338865
Data Validation,4.053344402071425
Video Streaming,0.2128502293284055
Wireless Internet Service Provider,0.004479108022781841
Mocha (JavaScript Framework),0.4829566609678541
Resourcing,0.05871791317027065
Xamarin.forms,0.0016807604895278817
Keycode,0.6682418870018959
Dialysis,0.017753022578647578
Hyperledger,0.8844054740978873
Software Features,0.02646612435549157
Data Profiling,9.76126986826367
Pilot Experiment,0.2551952792761576
Missile Guidance,0.14943000630618627
Database Conversion,0.025789600776023578
Scenario Testing,4.932131439312295
Windows Driver Kit,0.03861544398932921
SQL Server Management Studio,14.953532563632635
Network Administration,1.1530018491613832
Board Bring-Up,0.14943000630618627
Graphics APIs,13.338371615682425
Enterprise Integration,0.03232932871088083
Telecommunications Networks,0.13469999297293922
Private Blockchains,0.0570845377088054
Multi-Line Phone Systems,0.018470845689051673
Load Balancing,0.8320009729452291
Invoicing,0.9247479596046938
Video.js (Javascript Library),0.03501581661985577
Microservices Development,0.011562999198298729
Software Suite,0.10602790693444605
Payroll Reporting,0.0778492390468972
Tricentis Tosca,0.14943000630618627
Video Game Development,0.01677256550376878
Data Science,39.098830852156574
Artificial Intelligence,5.401442942394935
Base SAS,19.172001190654672
Pricing Systems,0.31878947893892956
Apache Oozie,12.907142346524914
Model View Presenter,0.02801814903780049
Inventory Forecasting,0.05260542968602355
Apache Camel,0.3120852627044684
Home Automation,0.014485486714971175
Reference Design,0.0570845377088054
Payment Card Industry (PCI) Data Security Standards,0.3392884932513601
Real Property,0.0057814995991493645
Git (Version Control System),108.56890982411117
Visual Basic For Applications,4.042197745259298
Lab Notebooks,0.0570845377088054
Message-Oriented Middleware,2.32269628914023
TIBCO Businessworks,0.026302714843011776
Job Scheduling (Inventory Management),0.5010936769413541
Infoview,0.017507908309927885
Data Manipulation Language,6.654968852849773
Memory Leaks,1.2875243159449172
Ratios Analysis,0.33412094350094795
Exhaust Systems,0.3691367601208037
Virtual Private Servers,0.4716649326312314
Information Mapping,0.33412094350094795
Stored Procedure,93.67097906200597
Logic Pro,0.0016772565503768767
Financial Calculations,0.0057814995991493645
Passport.js (Javascript Library),0.1639585898900661
Functional Process,0.0033545131007537534
Matrix Factorization,0.7032577036217517
Lex (Software),0.6635301513285761
IBM Blade,0.028892277881859538
Software Localization,0.3691367601208037
Scalding (DSL),0.33412094350094795
Apache Mahout,1.1900410926842828
Probability Theories,0.7032577036217517
Page Layout,18.58028102684967
Query String,5.045931216815436
Aprimo (Marketing Software),0.17573272114919802
Visual Basic (Programming Language),14.235119380328852
Lifeguarding,0.01920084939337879
Back Pressure,0.0570845377088054
Moodle,0.043057568712788444
Canonicalization,0.33412094350094795
Business Transaction Management,0.48664946132800424
Cancer Prevention,0.08786636057459901
Care Management Software,0.33412094350094795
Spanning Tree Protocols,0.08995214090617537
Relay Logic,0.33412094350094795
Oracle WebCenter,0.040597756008751665
Project Integration,0.07003163323971154
Custom Function,0.7032577036217517
Templating,177.9621522073453
Business Objects Framework,0.46814252689289343
Data Synthesis,0.026302714843011776
Comprehensive Capital Analysis And Review (CCAR),1.5174260614584598
Reaction Mechanism,0.33412094350094795
Bioelectronics,0.33412094350094795
Gensim (NLP Software),5.927033470668208
Sports Analytics,0.0570845377088054
Technology Ecosystems,1.2813772551578435
CocoaPods,0.04460032673227208
Building Services Engineering,0.0327354102303449
Apache Lucene,0.4943572751585246
CPanel,0.03298079586147964
Software Security,0.055289619534283976
Accruals,0.027230890140977123
ReSharper,0.027230890140977123
Back End Testing,0.9121174904788625
Spectral Analysis,0.48330583553841444
Recruitment Tools,0.19643874092570182
Microsoft Exchange Servers,0.2691124526185216
Schematic Reading,0.026302714843011776
Configuration Design,0.03163955920983266
Print Media,0.041550734374051046
Artifactory,3.5286767811119484
Dynamic HTML,72.96228000585899
Oracle Forms,0.673649609543627
Create Read Update and Delete (CRUD),84.6102095932448
Adobe AIR,0.7457577685839831
Enzyme-Linked Immunosorbent (ELISA) Assay,0.0016772565503768767
Productivity Management,0.0016772565503768767
Xamarin Studio,0.025748301245087476
Treasury Services,0.0016807604895278817
Payroll Systems,0.05181605329965086
CanJS,0.14664548041229017
Scouting,0.026302714843011776
IBM DB2,15.24367807641514
FileAid (Software),0.22553943802113555
Office Supply Management,0.03199206474353543
International Relations,0.049711615332670725
Dynamic Websites,0.7676808782295249
Color Conversion,0.6682418870018959
Demand Forecasting,0.537506817018575
Economic Indicators,0.14943000630618627
Sqlxml,0.33412094350094795
Tires,0.004479108022781841
Microsoft Visual Studio,9.2830651522797
Server Configuration,0.17194291882979795
Node.js (Javascript Library),46.661656340458606
Text Classification,6.813932444234016
Applied Mathematics,1.4314302266800967
WordPress,2.0567453716679935
Environmental Management Systems,0.08786636057459901
Enterprise Application Software,3.671701727317425
Virtual Environment,0.8403795988765383
Statsd,0.3691367601208037
Business Requirements,10.886505818729875
Oracle Linux,6.755205670527961
Microsoft Analysis Services,0.01091180341011497
Facial Recognition,0.0033615209790557633
Management By Exception,2.30355063422655
Data Hub,0.13151357421505885
Focus Group,0.03768791738697106
IBM Spufi,0.01920084939337879
Antivirus Software,0.032830786978118066
Data Lineage,1.704508425820749
Healthcare Analytics,0.008876511289323789
AppExchange,0.032524768856060475
Information Systems Architecture,0.0016772565503768767
Mechanical Seals,0.33412094350094795
Adobe Creative Suite,0.2707441228171925
Credit Default Swap,0.22498363773446778
Dynamic Trunking Protocol,0.02434912747846049
Adobe Acrobat,0.054461780281954246
Open Source Host-Based Intrusion Detection Systems,0.026026384028837373
Community Marketing,0.33412094350094795
Dosage Form,0.14943000630618627
Customer Demand Planning,0.0033615209790557633
User Requirements Documents,0.5846781246698396
Credit Management,0.0327354102303449
Socket.io,0.10735479835383545
Salesforce Object Query Language (SOQL),0.12966552888864455
Abstract Data Types,0.017507908309927885
Gentoo Linux,0.04364721364045988
Cinema 4D,0.01957263772342355
Margin Lending,0.17573272114919802
Website Management,0.02920549032481278
Single Sign-On (SSO),4.045869742271865
IEEE 802.16,0.14943000630618627
WinDBg,0.04313409957347167
Windows Controls,0.0057814995991493645
Laser Engineering,0.33412094350094795
Temp Tables,0.0018941404936729138
Control Panels,0.01920084939337879
Ophthalmology,0.010635472595940566
Component Analysis,0.4482900189185588
Aqua Data Studio,0.0003268190249595921
Dependency Injection,1.5156990221087052
Soil Science,0.07723088797865842
Service-Level Agreement,0.24610504229744767
Cross-Functional Collaboration,0.026026384028837373
Parallel Processing,0.9802805301521629
Java Database Connectivity,22.168242985096214
Geostationary Operational Environmental Satellite,0.6682418870018959
Schema Markup,9.491854675231412
Vtiger CRM,0.0570845377088054
Respiratory Rate,0.33412094350094795
Statement On Auditing Standards (SAS) No. 70,0.031015162217431513
Elastic Load Balancer,27.260715289515584
Protein Function,0.33412094350094795
Documentation Generation,0.0570845377088054
Commercial Real Estate Assessment Management,0.22666089428484465
VPN Tunnels,0.14478742966561423
Displacement (Fluid),0.026302714843011776
Simulated Annealing,0.14943000630618627
Washing Machines,0.0570845377088054
Experimental Design,0.9780137030243833
Feature-Driven Development (FDD),0.0033615209790557633
Succession Planning,0.018470845689051673
Legal Document Preparation,0.33412094350094795
System Optimization,0.02182360682022994
Godaddy,0.040971311825989044
Volume Rendering,0.08786636057459901
Punjabi Language,0.04313409957347167
Automotive Finance,0.033571410551170064
Office Management Software,0.14943000630618627
Negative Feedback,0.08786636057459901
Computerized Physician Order Entry,0.011420761874827177
Semi-Structured Data,6.070714650827075
IBM WAS,0.01679183716909929
Conversion Marketing,0.028291461560471243
Standard Operating Procedure,0.3043240965472548
Underscore.js (Javascript Library),0.0765184039700863
Assembly Language,2.555690409761986
Apache Ambari,1.7267000382907884
Database Cloning,0.033558710269268904
Concurrent Computing,0.043565508884219964
Microelectronics,0.0570845377088054
Delivery Pipelines,4.050620645627556
Copy Editing,0.020485655912994522
Amazon SimpleDB,3.392584766931328
SIMD,0.42198730407554697
Cacti,0.07988860160391408
IBM Maximo,0.031639539963187975
Star Schema,2.0602888723706956
Spectre Circuit Simulator,0.0016772565503768767
Easytrieve,0.0163915204321487
Microsoft LUIS,0.33412094350094795
Circuit Design,0.1052108593720471
Sales Territory Management,0.10806979446794523
Petroleum Engineering,0.04313409957347167
Usability Testing,0.33278739979729693
Financial Education,0.004479108022781841
Testcomplete,0.1141690754176108
Sassy Cascading Style Sheets (SCSS),0.517384989101686
System On A Chip,0.14055349501686246
Grep,0.5137608393792485
WinSCP,0.14781056475180093
IEEE 802.1D,0.0016772565503768767
Jrules,0.15766603091246026
Flat File Database,0.026302714843011776
Cortana,0.08786636057459901
Vendor Management,0.3606270697086265
Inter-Process Communication,0.6734514533073659
SQLDB,4.332936792916382
Political Sciences,0.08622728166863397
Dell Servers,0.1190730544456313
Healthcare Quality,0.1141690754176108
Military Logistics,0.33412094350094795
JavaServer Faces,2.765986083680311
Managed Services,0.3402656439223731
Motherboard,0.020485655912994522
Apache Solr,4.804522849970993
Climate Modeling,0.14943000630618627
Relational Operator,0.33412094350094795
Supplier Management,0.06047859837091972
Remote Service Software,0.01679183716909929
Software Versioning,36.14750197614468
Web Services,105.90653114007013
Gliffy,0.01581977960491633
pH Meters,0.14943000630618627
Build Automation,5.18656773155819
Futures Exchange,0.1141690754176108
Software Engineering,8.500960819031643
Tk (Software),0.5340451039985138
Integration Platforms,0.03505009331454104
Oracle Service Bus,0.011420761874827177
Health Care Industry,0.0545590170505748
AWK (Programming Language),2.0442448024158035
CA Workload Automation Ae,3.0006840078466146
Runtime Systems,3.5542358957363325
Web Accessibility,0.22015843902139587
Virtual Storage Access Methods,0.41482120740927564
Application Packaging,0.06052762478892527
User Interface (UI),77.19742026020454
Microsoft Windows Vista,0.18731880100887985
Trade Compliance,0.39623900283045943
Weighted Fair Queueing,0.08786636057459901
