skill,score
Confusion Matrix,0.0018743716005560891
Product Photography,0.3606005140418879
Resource Allocation,0.2507361472671062
Cutover Planning And Management,0.02184185747990419
Multiplatform,0.00600969729191351
Cash Flow Statements,0.024438782834598542
Requisition,0.00877854267988192
Pattern Making,0.09585828613334697
VMware Horizon View,0.014579714245694774
Sales Force Management Systems,0.007651821372173593
Statistical Analysis,0.6364996056689651
Business Systems,0.37821637499925037
Risk Control Self Assessment,0.00539837875675693
Internetwork Packet Exchange/Sequenced Packet Exchange (IPX/SPX),0.025727071220341152
Watson Studio,0.038141492969975606
MicroStation (CAD Design Software),0.018953132594095437
Full-Text Search,0.2907992131190432
College Recruitment,0.0019423588157664892
Outcome And Assessment Information Set (OASIS),0.02568230758453931
Customer Data Integration,0.007651821372173593
ColdFusion Markup Language,0.33702824836230405
Preferred Stock,0.0014833187180777752
SonarQube,0.3402193911228969
Windows Presentation Foundation,4.75263653197817
Event Management,0.09641571667505536
Federal Unemployment Tax Act,0.053327521823430424
Document Processing,0.016866738511338554
Career Management,0.0085433148980972
Test Tools,6.4000758722801745
Design Verification,0.01755708535976384
Microsoft Expression Design,0.019070746484987803
Networking Cables,0.1280708612161853
Network Testing,0.04167336892883149
Tax Management,0.015303642744347186
Er Diagrams,0.048734802804424514
Java Platform Micro Edition (J2ME),0.08417003509390952
Polyfills,0.31699849350442694
Handlebars.js (Javascript Library),7.43641619928831
Google Storage,0.018456657589190472
Eslint,0.4008385178574208
Role Hierarchy,0.028877323522951134
Digital Audio Player,0.07628298593995121
Geocoding,0.00877854267988192
Benefits Realization Management,0.009476566297047719
Financial Software,0.04704447815473599
Mobile Phones,0.2598761379880199
Strategic Communication,0.055756531698437375
Bazel,0.0019423588157664892
IBM System P,0.012648489939496108
SPSS (Statistical Software),0.14312392270300786
Compressors,0.038141492969975606
Backing Beans,1.077107284532854
OpenDJ,0.038141492969975606
Diversification (Investing),0.007651821372173593
Groovy Server Pages,0.053327521823430424
WebWorks (Documentation System),0.024438782834598542
Universal Asynchronous Receiver/Transmitter,0.012823492623217398
Notification Services,0.20032258771359418
IP Address Management (IPAM),0.028161943168945602
OpenEdge Advanced Business Language,0.0038847176315329785
Request For Information (RFI),0.017321857577979122
Thought Leadership,0.013719083833913053
Federal Emergency Management Agency (FEMA),0.06598358217801002
Test Strategy,0.045450673616642616
Signage Systems,0.10665504364686085
Java Applet,1.1838786262383063
Social Psychology,0.04253076430991656
Cardiac Stress Testing,0.019070746484987803
Network Mapping,0.050741338871360425
Atlassian Bamboo,2.2179331532022735
Frontify (Software),0.10665504364686085
Balanced Budgeting,0.0014833187180777752
Warehouse Operations,0.015948152301249595
Looper,0.03825910686086796
Public Key Certificates,0.2071907057352339
Project Estimation,0.004431872720298959
Garbage Collection (Computer Science),0.3777994217181377
Google Cloud Platform (GCP),0.18637329748942794
Navigational Instruments,0.0019423588157664892
Database Scanners,0.019070746484987803
Netezza,0.1255004243843934
Tax Laws,0.01310429939762935
Merchandising,0.3261924599376876
Operational Planning,0.022965187363462588
AWS Amplify,0.0038847176315329785
Apache CXF,8.690604035534403
Engineering Change Packages,0.053327521823430424
Stock Keeping Unit,0.09965197654344143
Hybrid Testing,0.09585828613334697
Order Corrections,0.0014833187180777752
DCS File Format,0.006621835018844165
Adobe Target,1.6356331834366675
Logrotate,0.006621835018844165
Mystery Shopping,0.00539837875675693
Electro-Optics,0.0037671037406406148
Citrix Workspace,0.015303642744347186
Column Chromatography,0.007651821372173593
Respiratory Therapy,0.0014833187180777752
Apple Numbers,0.007573412111578684
Security Recommendations,0.011379720482516753
Connect-Direct (Internet Protocols Based Network Software),0.019831511448927298
Universal Decimal Classification (UDK),0.019070746484987803
Funeral Services,0.019070746484987803
Docker Container,1.3930071730782247
Preparing Executive Summaries,0.05146101902552938
Windows Service,1.9995394932252029
Fire Alarm Systems,0.013228498834115242
Development Support,0.0029666374361555503
Integrated Marketing Communications,0.28852259814116593
Institutional Research,0.007573412111578684
Roofing,0.004569960060020811
API Management,0.19320315422162485
Security Devices,0.02881493155516225
Materials Engineering,0.01610410904883225
macOS Mojave,0.015303642744347186
Functional Interface,0.029080498566464705
Hardware Support,0.03821734898784105
Cisco Packet Tracer,0.0784993362852792
Patient Comfort,0.053327521823430424
Windows Defender,0.018953132594095437
Medical Statistics,0.038141492969975606
Permission Marketing,0.10665504364686085
Fault Tolerance,0.07774207336243513
Civil Aviation,0.024438782834598542
Shell Script,1.0768415905022233
Product Requirements,1.0391181969749825
Office Procedures,0.024779114794510847
Weblogic11g,0.0019423588157664892
Simple Random Sample,0.0037671037406406148
Sales Receipts,0.038141492969975606
Spring Cloud Config,0.9113406570047929
Structuremap,0.0019423588157664892
FreeRADIUS,0.0019423588157664892
COBOL (Programming Language),0.23844619190946453
Quick Response Manufacturing,0.00539837875675693
Dell Equallogic,0.014147944752289894
TypeScript,21.680901265604252
Amazon Simple Email Service (SES),0.10929167034210077
SAFe Agile,0.00936778255121462
Network Service,0.05146101902552938
Newsletters,7.714720869654685
Technology Research,0.025382282806394645
Base Station Subsystem,0.005623114801668237
XPEDITER,0.008334673785766298
Content Pages,3.674066857414807
Security Technology,0.05374514547879152
Virtual Desktops,0.04163055817761308
Analytic Applications,0.3059780719278126
XML Markup Languages,0.06680641964290349
Distributed Component Object Model,0.4195564226697316
Clinical Supervision,0.06097934319560401
Database Application,0.02009587069544245
Clojure,0.04199381961016655
Jbehave,0.3834331445333879
Identity And Access Management,0.5268186542055244
Multi-Device Design,0.06097934319560401
Wireless Sales,0.015303642744347186
Gamification,0.03675066546977238
Information Technology Operations,0.35958151820985257
Organizational Charts,0.027940316386308263
Execution Time,0.07423975738859773
PeopleCode,0.010498454902541638
Active Directory Lightweight Directory Services,0.0014833187180777752
Damage Assessments,0.00539837875675693
Call Center Technology,0.009476566297047719
Quality Improvement,0.008934915997457165
Role-Based Access Control (RBAC),0.20845007294121617
LDAP Admin,0.0029666374361555503
Microsoft Security Essentials,0.03939186699944479
Entity Relationship Models,0.31649219124426015
Typemock,0.053327521823430424
Web Application Development,7.6251165561386
Virtual Terminal,0.0038847176315329785
Policy Analysis,0.012975914315490781
Computational Tools,0.053327521823430424
Apache Karaf,0.2311603538039681
NgRx Effects,0.2095429835530811
Coverity,0.048407110105627656
Architectural Design,1.808648172098526
Information Retrieval,0.055756531698437375
Distributed Denial-Of-Service (DDoS) Attacks,0.0826546817902197
Fourier Analysis,0.053327521823430424
Fail2ban,0.007769435263065957
Property Insurance,0.018581930381889905
Microsoft Dynamics 365,0.04176337185817212
Process Optimization,0.043612431683837674
Jasmine (JavaScript Testing Framework),20.968370001694456
Windows Small Business Servers,0.03592336849642748
Arraylist,0.01610410904883225
Electronic Federal Tax Payment Systems,0.053327521823430424
OSI Protocols,0.019070746484987803
Terraform,0.17891119416602796
Kaltura,0.15998256547029124
Know Your Customer,0.04861575121795855
Operating Budget,0.024414357648050056
Deficits,0.008334673785766298
Business To Business,1.3697529918730653
Somali Language,0.0037671037406406148
Web Application Penetration Testing,0.023520702639221118
Sun ONE,0.03736610867962374
Health Information Technology,0.029609823437034357
Interactive Design,1.0389022769406848
Trello,1.0101631642240019
Electric Utility,0.06152565477703891
Hardware Description Language (HDL),0.008957524246465256
Customer Centricity,0.009476566297047719
2020 Design Software,0.0019423588157664892
Business Process Mapping,0.019831511448927298
Internal Communications,0.24485828390955497
Prepress,0.45769791563970724
EViews,0.053327521823430424
Taking Meeting Minutes,0.11740476270594849
Eclemma,0.03825910686086796
Amazon Route 53,0.015068414962562459
User Analysis,0.09535373242493898
Key Performance Indicators (KPIs),0.699486284637804
Table Functions,0.01061845880832914
Genymotion,0.15256597187990242
File Copying,0.0038847176315329785
Gulp Sass (Software),0.19889452376830505
Live Performances,0.07776630465802897
Digital Video,0.0402071734095748
Job Costing,0.007019214304616513
Cloudbees,0.45882839268510783
Firmware Updates,0.06909396040315867
MySQL,37.969984089633805
Jsoup Java HTML Parser,0.0075342074812812295
Local Storage,1.4290249300964277
Site Security,0.07501206407189669
JavaMail,0.20185024781521163
HVAC,0.013984036736316482
Fbx,0.053327521823430424
Udeploy,0.0675859052287515
Website Promotion,0.10859740246262736
Office 365 Exchange Online,0.05333724507037223
Database Tuning,0.4570691179195112
Video On Demand,0.053971345959733935
Anatomy,0.0038847176315329785
ISO/IEC 17025,0.0019423588157664892
Beekeeping,0.019070746484987803
Ongoing Professional Practice Evaluation (OPPE),0.053327521823430424
Transportation Planning,0.019070746484987803
Preventive Healthcare,0.038141492969975606
Sales Plays,0.053327521823430424
Material Characterization,0.10665504364686085
HTML Controls,1.0668640735109882
Security Analysis,0.07478181666796159
Purchasing Process,0.04591092823304156
United Nations/Electronic Data Interchange For Administration Commerce And Transport (UN/EDIFACT),0.01079675751351386
Generic Authentication Architecture,0.053327521823430424
Image Generation,0.00539837875675693
Object-Oriented JavaScript,9.983701915337866
Community Development,0.029714087907556443
Accrual Accounting,0.019070746484987803
Family Educational Rights And Privacy Act,0.020921912785959954
Zettabyte File System (ZFS),0.03878202110880439
Vision Development,0.007651821372173593
Financial Engineering,0.0075342074812812295
System Implementation,0.22780879334135082
Digital Assets,0.6696531212378629
Code Testing,0.5495197721057902
Fiscal Management,0.0019423588157664892
Environmentalism,0.019070746484987803
PeopleSoft Customer Relationship Management (CRM),0.006621835018844165
Apache Kafka,1.9565152455240338
Computer Telephony Integration,0.009476566297047719
Static Timing Analysis,0.006621835018844165
Nodes (Networking),0.23570646170730533
Tax Accounting,0.031519657951131444
Crittercism,0.10665504364686085
Third Party Risk Management,0.020921912785959954
Quantum Mechanics,0.019070746484987803
Pilates,0.053327521823430424
CSE HTML Validator,0.015303642744347186
Mapping Software,0.005933274872311101
Community Mental Health,0.00877854267988192
Furnaces,0.10665504364686085
Telerik Reporting,0.010498454902541638
Operational-Level Agreement,0.018456657589190472
Sports Medicine,0.006621835018844165
Shorthand,0.10859740246262736
Rapid Visualization,0.019070746484987803
Behavior-Driven Development,0.7342183725129707
Engine Designs,0.057212239454963405
Rich Ui,3.2299282594093675
jSPM (JavaScript Package Manager),0.03060728548869437
Oracle Big Data,0.0019423588157664892
Mobile Network Operator,0.016122427938743623
Autodesk Alias,0.10665504364686085
Image Optimization,1.0265377794188875
Digital Illustration,0.07776630465802897
Composite Decking,0.053327521823430424
Financial Information eXchange (FIX) Protocol,0.015241110472040133
Ledger Applications,0.10665504364686085
Dropwizard,0.0911780323297796
RACI Matrix,0.013893320350117363
Dentrix,0.012071776549960039
Object-Oriented Design,4.606906062511873
Developing Training Materials,0.0354495299031191
Information Structure,0.0019423588157664892
FDA Regulations,0.00015681852118981697
Azure Blob Storage,0.01310429939762935
Neo4j,0.44909465055315057
Federal Information Security Management Act,0.04453718928206651
Academic Advising,0.03060728548869437
Annual Budget Preparation,0.019070746484987803
Managed Extensions For C++,0.02358025465003947
Database Security,0.3170322343219951
Kernel Density Estimation,0.0037671037406406148
Appian (Software),0.018037204809793168
Iterative Design,0.1408056205602918
Builder Pattern,0.17083625206040512
TurboTax,0.0019423588157664892
NSXMLParser,0.06097934319560401
Financial Economics,0.0014833187180777752
Dynamic UI,1.1013414264798937
Cannabis,0.009476566297047719
Instructing,0.03434677826778324
Geospatial Intelligence,0.0037671037406406148
Referential Integrity,0.10038920220430843
Technology Sales,0.004561862312185312
Mitigation,0.21737139746070397
Response Rate,0.01324367003768833
SAP ERP,0.06966845290883442
Advanced Mathematics,0.014942265304187484
Malwarebytes' Anti-Malware,0.05059395975798443
Adverse Drug Reactions,0.053327521823430424
Faux Painting,0.053327521823430424
Scrum (Software Development),19.935986785643863
GNU Image Manipulation Program (GIMP),0.007651821372173593
Environmental Modeling,0.10665504364686085
AWS Elastic Beanstalk,1.4080968450776021
Credit Risk Management,0.01610410904883225
Apache Impala,0.04253076430991656
Workflow APIs,0.10665504364686085
Tally ERP,0.0029666374361555503
Finale (Software),0.053327521823430424
Spreadsheetgear,0.10665504364686085
Sublime Text Editor,4.585306134149104
IBM DeveloperWorks,0.10859740246262736
Adobe PageMaker,1.2664182623553941
Service Development,0.06886724824203697
Semantic Web,0.47065673121992885
Wufoo,0.15998256547029124
SAP Human Resource Management Software,0.01233129757525127
NLog (Software),0.375167024364569
Due Diligence,0.10947590327756473
PageSpeed,0.5429870123131365
Global Distribution Systems,0.024438782834598542
External Storage,0.018953132594095437
Active Pharmaceutical Ingredients,0.10859740246262736
PrestaShop,0.4268554023692281
Pricing Strategies,0.010916078557902754
Wide Area Networks,0.9337013732407828
Nuclear Weapons,0.04253076430991656
Groovy (Programming Language),2.8393223527896283
Relationship Marketing,0.007651821372173593
Office Space Planning,0.019070746484987803
Word Recognition,0.053327521823430424
IBM Lotus Freelance Graphics,0.6740564967246081
Strategic Alliance,0.017529815828911416
Live Streaming,0.09101387868621343
Marketing Strategies,1.2900178294239733
Deployment Diagram,0.0029666374361555503
Apache Zeppelin,0.019831511448927298
Mobile Application Development,9.449732823308487
Systems Modeling Language,0.019070746484987803
WS-Security,0.6954299153592434
Software Requirements Specification,0.030309107285669264
Daptiv PPM,0.012071776549960039
Informatics,0.04842006433336691
Business-To-Business (B2B) Marketing,0.0911780323297796
Ahrefs Site Explorer,0.024438782834598542
Iptables,0.10648707616575005
Contract Negotiation,0.06515314339054085
Amazon WorkSpaces,0.0014833187180777752
Medigap,0.0014833187180777752
IBM RPG (Programming Language),0.024295260488227666
Systems Modeling,0.0018743716005560891
Community Radio,0.0019423588157664892
Spredfast,0.06097934319560401
Avionics,0.03189630460249919
Looker Analytics,0.0029666374361555503
Content-Based Image Retrieval,0.019070746484987803
Source Code Control Systems,2.504953193707196
Hockeyapp,0.038141492969975606
macOS Sierra,0.00877854267988192
Valgrind,0.004494559899706681
Smart Lighting,0.007651821372173593
Punctuation and Capitalization,0.024438782834598542
Policy Research,0.0037671037406406148
Airbrush Makeup,0.15998256547029124
Tier 1 Technical Support,0.013044980394802156
Pneumonia,0.053327521823430424
Relational Online Analytical Processing (ROLAP),0.008334673785766298
Meat Cutting,0.007651821372173593
Code Structure,0.520384389869293
Marketing Materials,2.6291338343767165
Toolchain,0.00444995615423332
PowerBuilder,0.000859491727747122
Aeronautical Information Service,0.053327521823430424
Analytics,7.6602687635008975
Commercialization,0.0075342074812812295
AWS CodeCommit,0.101845075775265
Learning Development,0.0019423588157664892
Server Patching,0.02783451879295093
Data Analysis Expressions (DAX),0.036913315178380944
Amazon Alexa,0.17346146328976436
Amazon Simple Notification Service (SNS),0.44909465055315057
Knowledge Engineering,0.06097934319560401
Sprint Backlogs,0.08062055319265048
Multicast Open Shortest Path First,0.053327521823430424
Aerial Photography,0.10859740246262736
Vector Markup Language,0.11442447890992681
World History,0.10859740246262736
Amazon Data Pipeline,0.04689897872622104
Web Colors,0.0014588935315292828
Ultragrid,0.053327521823430424
Extract Transform Load (ETL),1.938172478073541
XSL Formatting Objects,0.15849924675221347
Applied Physics,0.0130825149429426
Backup Tools (Backup Software),0.013787793125355122
Bidding,0.007613850266495612
Business Directory,0.010498454902541638
Investment Banking,0.43640234181509024
Curriculum Evaluation,0.019070746484987803
Automotive Detailing,0.0037671037406406148
Learning Platforms,0.10461259270271983
BuzzSumo (Software),0.019070746484987803
Data Virtualization,0.011379720482516753
Build Tools,7.4829569901142925
Project Management Body Of Knowledge (PMBOK) Methodology,0.04136337937606537
Abstract Class,0.0014833187180777752
React Jsx,0.6822599999863238
Applied Statistics,0.014251222253524883
Project Evaluation,0.013044980394802156
Wrapper Libraries,0.10665504364686085
Reliability Engineering,0.014251222253524883
Tastypie,0.17331365657117637
Corporate Travel Management,0.053562749605215156
StreamSets,0.006621835018844165
Data Entry,0.540606503159058
Dragon Naturallyspeaking Systems,0.06303931590226289
Winsock File Transfer Protocol (WS_FTP),0.3608912069038365
Business Intelligence Reporting,0.04632021000815923
Topic Modeling,0.02014349279047989
Disability Income,1.2265330019388996
Simple Logging Facade For Java (SLF4J),1.501796496464206
Angular CLI,4.988727852691793
Data Management,0.5993390516042431
Currency Exchange Rates,0.09585828613334697
Child Support,0.014757331162912285
EtherCAT,0.053327521823430424
Application Client,0.0021402057120605057
International Sales,0.01061845880832914
IT General Controls (ITGC),0.014340182548801917
Videography,0.49492132841430536
OSIsoft,0.06105775245619892
Documentation Lifecycle,0.0019423588157664892
Transit Authorization,0.01874843629549633
Cosmetics,0.008334673785766298
ArcGIS Servers,0.07782391659602755
Poster Design,0.00877854267988192
Formik,0.16876110815017317
Apache Modules,0.10665504364686085
Mind Mapping,0.0075342074812812295
CPT Coding,0.029331192978996907
Engineering Support,0.04882871529610011
Structured Product,0.08731497123524977
Create Invoices,0.0075342074812812295
Managed Care,0.034873181055728925
eSports,0.012337005308191632
Information Systems Security,0.16409640635640002
New Media,0.053327521823430424
Auth0,0.006621835018844165
Jest (JavaScript Testing Framework),3.6339675684550103
Instrument Development,0.053327521823430424
Wirecast,0.007651821372173593
Flooring,0.016669347571532597
Credit Analysis,0.014251222253524883
Computer Building,0.038694518899401696
CD-ROMs,0.011580052502039808
Link Analysis,0.07776630465802897
Fraud Prevention,0.03515221021938999
Genetic Programming,0.019070746484987803
Appcelerator,0.0335796306577903
Web Mining,0.010292203805105874
Topographic Maps,0.0014833187180777752
Cellular Data Communication Protocols,0.008957524246465256
Boy Scouts,0.04253076430991656
Group Dynamics,0.0038847176315329785
Computational Chemistry,0.03891195829801378
Corporate Video,0.024438782834598542
Rhel7,0.014207263843785033
Automotive Engineering,0.007573412111578684
Ecology,0.008334673785766298
Enterprise Portal,0.020677280818173105
Nagios,0.5036988954950923
Twilio,0.5170083190127032
Structured Cabling,0.014340182548801917
Virtual Router Redundancy Protocols,0.01480327158710351
Bilingual (French/English),0.0029177870630585656
Commercial Lending,0.02945397751153222
Logic Controls,0.02295546411652078
Internetworking,0.033225647438525116
Vulnerability Discovery,0.006621835018844165
Clinical Research,0.03415358897649043
SQuirreL SQL Client,0.14313427385784036
Curriculum Planning,0.057212239454963405
Database Deployment Management,0.022311639980217266
Console Applications,1.020841492210703
Java Web Services,2.0607427791761546
Human Resource Management,0.07158619491152686
Wet Chemistry,0.053327521823430424
Telecommunications Billing,0.007651821372173593
IBM Tririga,0.00582707644729947
Security Accounts Manager,0.006621835018844165
Apache Openjpa,0.10189360286132304
Integrated Service Routers,0.014685929943404565
Supervisory Control And Data Acquisition (SCADA),0.03087661141531763
Anesthesiology,0.015303642744347186
Easy Java Simulations,0.2735879925651668
Application Layers,0.3311733776606026
Regression Analysis,0.05645724194058252
Logo Design,2.8818215252660533
DocuSign (Software),0.05297468015075332
Novell Network,0.056376907988787126
Outbound Calls,0.07680597859081262
Page Editor,0.057212239454963405
Data Extraction,0.3989018153535771
File Generation,0.024825077316380655
Cloud-Native Computing,0.03505963165782283
Survey Platforms,0.019070746484987803
Microsoft Expression Studio,0.0029666374361555503
Time Series Analysis And Forecasting,0.013962572591367585
Electronic Signatures,0.046296160897060644
Instructional Manuals,0.0037671037406406148
Server Consolidation,0.014486910989404972
Wireframing,23.24364996261885
Disambiguation,0.019070746484987803
Visual Assets,0.09861365952295328
Agile Product Development,0.010292203805105874
Webtrends,0.4370831449359116
Data Abstraction,1.9526233506077455
Microsoft Dynamics AX,0.05884727020877207
Dialogflow (Google Service),0.04591092823304156
Standard Operating Environments,0.00877854267988192
Grommet,0.024438782834598542
Product Design,0.8462035759571683
Art History,0.03060728548869437
External Auditing,0.05744225754987301
Stocks (Finance),0.01079675751351386
Product Strategy,0.04748722616780585
Lotus Smartsuite,0.0014833187180777752
Tableau (Business Intelligence Software),1.150664361645477
Spyware,0.1252013193995734
Class Hierarchy,0.3977890475366101
Facebook Analytics,0.024438782834598542
Microbiology,0.02064509242450411
DBase,0.019070746484987803
Domo,0.012337005308191632
Business Liaison,0.01619513627027079
Froglogic Squish,0.01755708535976384
Microsoft Windows 7,2.7789509707252598
Collaborative Research,0.019070746484987803
Multiple-Camera Production,0.0029666374361555503
TIBCO Business Studio,0.010903931936149493
Pressure Ulcer,0.007651821372173593
Microsoft Visual Studio Debuggers,0.019070746484987803
Macromedia HomeSite (HTML Editor),0.15998256547029124
Swimming Pool Maintenance,0.04112195737984672
Poultry Industry,0.06097934319560401
GNOME (GNU Project Software),0.009476566297047719
Unbounce (Software),0.2133100872937217
Business Information System,0.018835518703203078
Ng Controller,0.823968488165545
Management Contract,0.015146824223157367
Autodesk Revit,0.010916078557902754
OpenFrameworks,0.21719480492525473
Data Exchange,0.3912936235423897
Information Management,0.3331571668522952
Electronic Benefits Transfer (EBT),0.007019214304616513
Peacekeeping,0.00539837875675693
Code Editor,0.2763494031959846
Programming Tools,4.171303041156787
Labor Unions,0.019070746484987803
Insurance Policies,0.08530964451201477
Java Enterprise Edition,2.9450801895214913
Valuation Models,0.0014833187180777752
Zenoss,0.01384262589900609
Secure Messaging,0.018953132594095437
Care Coordination,0.024674010616383264
Controlled Vocabulary,0.019070746484987803
Pre-Trip And Post-Trip Vehicle Inspections,0.0014833187180777752
Line Art,0.053327521823430424
AP Stylebook,0.04253076430991656
Alternative Investment Strategies,0.053327521823430424
PuTTY (Application),0.8829360161113989
Machine Setup,0.008957524246465256
Iperf,0.011379720482516753
Kinect,0.00444995615423332
Finance Software,0.00539837875675693
Statistical Physics,0.019070746484987803
Infectious Diseases,0.014219264518101212
IBM QRadar (SIEM Software),0.042649492427855186
NCover,0.10859740246262736
Splunk,1.2274137407953625
Consumer Promotions,0.019070746484987803
Project Charter,0.04124604490937169
Amazon Elastic Container Service,0.00982815810119769
Pathology,0.005458039278951377
ClickHouse DBMS,0.024438782834598542
Rad Controls,0.3856296580722046
IT Architecture Design,0.0014833187180777752
Computer Engineering,0.03748129079973319
Systrace,0.0014833187180777752
Autoscaling,0.506565174312283
Microsoft Enterprise Library,1.2442608745284636
Deaf Studies,0.053327521823430424
Xero (Accounting Software),0.0019423588157664892
Reliability Availability Maintainability And Safety Software,0.01610410904883225
Latin,0.005458039278951377
Risk Governance,0.012337005308191632
Nvidia CUDA,0.029423635104386035
Server Farms,0.15951061977597747
Telerik MVC,0.3199651309405825
Social Media Outreach,0.1381747015979923
Breeze.js (Javascript Library),0.057212239454963405
Sqlprofiler,0.012207178824025028
Educational Assessment,7.840926059490849e-05
Dataweave,0.024674010616383264
Arcpy,0.06303931590226289
Gel Electrophoresis,0.019070746484987803
Avfoundation,0.17012305723966625
Website Architecture,1.2837128504025208
Advanced Manufacturing,0.0014833187180777752
Wget,0.01610410904883225
Performance Profiling,0.015303642744347186
Hard Disk Drives,0.09762735964041794
Amazon Elasticsearch Service,0.01192347882122219
Internet Services,0.1344235968057451
Shift-Left Testing,0.07331634850379565
Data Validation,2.6207047483978214
Video Streaming,0.4080724416760917
Wireless Internet Service Provider,0.009476566297047719
Continuous Improvement Process,0.0920163977904928
Product Analysis,0.0030484937911790843
Mocha (JavaScript Framework),8.20567643604832
Resourcing,0.06771411021363918
Xamarin.forms,0.1331099927308955
Google Cast,0.0019423588157664892
Postal Address Verification,0.0322082180976645
Klipfolio,0.0014833187180777752
Dialysis,0.023535873842794208
Viral Marketing,0.015303642744347186
Professional Hair Care,0.024438782834598542
Hyperledger,0.007769435263065957
Software Features,0.030337959562071113
Digital Content Creation,0.18293802958681205
Data Profiling,0.12437589493021958
Pilot Experiment,0.030003020538561558
Mobile Architecture,0.0014833187180777752
Database Conversion,0.0326359920591997
Yourkit,0.038141492969975606
Scenario Testing,0.04880494511607621
Molecular Modeling,0.007651821372173593
Windows Driver Kit,0.024438782834598542
SQL Server Management Studio,0.5754611131717702
Tactical Communications,0.012648489939496108
Network Administration,1.7358203254064302
Graphics APIs,0.03514826886436623
Enterprise Integration,0.6806490474798547
Cognos ReportNet,0.009290965190944953
Telecommunications Networks,0.11225708005079951
Private Blockchains,0.0019423588157664892
Multi-Line Phone Systems,0.010916078557902754
Load Balancing,0.5651060200875737
Invoicing,0.4388138468530485
Sage 100 ERP,0.02384695764244438
Culinary Arts,0.012101777526406914
Video.js (Javascript Library),0.7465853055280259
Marination,0.015303642744347186
Software Suite,0.03380163923124993
Microservices Development,0.04591092823304156
Payroll Reporting,0.022720236334736056
Control Framework,0.012207178824025028
Land Tenure,0.0037671037406406148
Hammers,0.053327521823430424
Video Game Development,0.4122665753429396
Transactional Replication,0.028494974126721005
Data Science,0.34029968490834533
Artificial Intelligence,0.30951654412100077
Base SAS,0.04704447815473599
Reservoir Simulation,0.019070746484987803
Pricing Systems,0.02648734007537666
Model View Presenter,0.40933540927955286
Apache Oozie,0.1521923543458861
Inventory Forecasting,0.0075342074812812295
Apache Camel,5.37076586427034
Home Automation,0.00936778255121462
Reference Design,0.0019423588157664892
Payment Card Industry (PCI) Data Security Standards,0.5064459255472488
