skill,score
Project Estimation,3.527316760179432
Google Cloud Platform (GCP),0.3704246004018426
Navigational Instruments,0.09960180059333891
Database Scanners,0.049800900296669455
Netezza,0.11879251351734896
Tax Laws,0.1401255252440392
Merchandising,0.8975428456004697
Operational Planning,0.7476701310643831
Digital Content Editing,0.049800900296669455
Apache CXF,0.0218238638867245
Stock Keeping Unit,0.1344105509080614
Dialer Management,0.12158465396770689
Order Corrections,0.1924729530926308
DCS File Format,0.00403691495660863
Adobe Target,0.019167804210797897
Mystery Shopping,0.0014732094683572946
Citrix Workspace,0.14940270089000834
Mac Defender,0.007626102640160505
Apple Numbers,0.2888843646339237
Respiratory Therapy,0.07088829912492392
Column Chromatography,0.025872982406323634
Security Recommendations,0.012061816228274897
Connect-Direct (Internet Protocols Based Network Software),0.332354186802762
Funeral Services,0.049800900296669455
Docker Container,0.04269238074126747
Preparing Executive Summaries,1.5080660600104212
Windows Service,0.18113109241158432
Copy Cataloging,0.049800900296669455
Fire Alarm Systems,0.254521995407411
Integrated Marketing Communications,0.28460280646956
Institutional Research,0.01984207429218619
Agresso,0.24316930793541378
Roofing,0.1545472921975992
Security Devices,0.12319767916703148
Materials Engineering,0.013461296188093963
Functional Interface,0.020232030114098784
Hardware Support,0.15806902472366502
Latvian Language,0.049800900296669455
Solar Systems,0.05174596481264727
Cisco Packet Tracer,0.06541102018891119
Windows Defender,0.039635219942821404
Fault Tolerance,0.30228599451606913
Mobile Rich Media Ad Interface Definitions (MRAID),0.24316930793541378
Cross-Docking,0.025872982406323634
Civil Aviation,0.006730648094046982
Provider Network Management,0.049800900296669455
Shell Script,1.0713614030253136
Product Requirements,0.3841308694325817
Office Procedures,0.03948019911452614
Simple Random Sample,0.0019450645159778226
Quick Response Manufacturing,0.0380728688753068
COBOL (Programming Language),0.4297996649145491
Gemba,0.049800900296669455
FreeRADIUS,0.01390902346115073
Error Proofing,0.14940270089000834
Dell Equallogic,0.15969188350519004
TypeScript,0.4439840557229388
SAFe Agile,0.35272050457560183
Embedded Firmware,0.012411686218229667
Amazon Simple Email Service (SES),0.01719726979629883
Network Service,0.09422907331665784
Financial Aid Eligibility,0.12158465396770689
Newsletters,0.2268414757739252
Technology Research,0.3185650125074702
Base Station Subsystem,0.029031923305851512
XPEDITER,0.013461296188093963
Mastercam (CAD/CAM Software),0.0019450645159778226
Contract Law,0.12158465396770689
Security Technology,0.08184273553943817
Robotic Systems,0.0019450645159778226
Virtual Desktops,0.39373504613631316
Analytic Applications,0.0910238053794617
XML Markup Languages,0.003890129031955645
Risk Exposure Management,0.0776189472189709
Clinical Supervision,0.025872982406323634
Distributed Component Object Model,0.028341819518388326
Database Application,0.4296086950617735
Clojure,0.018719955480229925
Identity And Access Management,1.2645521977893202
Multi-Device Design,0.025872982406323634
Control Deficiency Management,0.369977196425396
Gamification,0.11127218768920584
Information Technology Operations,19.052859426469105
Organizational Charts,0.9333335643708695
Execution Time,0.06349439097116136
PeopleCode,0.008931261797815731
Activity-Based Costing,0.25707833139656455
Damage Assessments,0.1186382350309923
Call Center Technology,0.5898305454961221
Quality Improvement,1.1099315892761883
Role-Based Access Control (RBAC),0.20302709620027412
Business Transformation,3.522950618448183
ISO/IEC 27002,0.4049903914503261
Clinical Trial Management Systems,0.5898305454961221
Microsoft Security Essentials,0.006715909095851373
Endpoint Devices,0.0530261399018261
Prenatal Massage,0.12158465396770689
Entity Relationship Models,0.19939012504924214
Web Application Development,0.5763480607548647
Navisworks (BIM Software),0.0014732094683572946
Virtual Terminal,0.02781804692230146
Policy Analysis,0.40309998716109324
Coverity,0.019590061585333413
Architectural Design,0.6030649124568745
Distributed Denial-Of-Service (DDoS) Attacks,0.040697207595969204
Electrical/Electronic Troubleshooting,0.05174596481264727
Fail2ban,0.01300988416548831
Source Selection,0.0002089108949793651
Property Insurance,0.02187839792687831
Microsoft Dynamics 365,0.5246506977140813
Process Optimization,0.8274465380953051
Jasmine (JavaScript Testing Framework),0.2107877587221387
Windows Small Business Servers,0.3921362569883993
OSI Protocols,0.049800900296669455
Terraform,0.14384777309287847
Know Your Customer,0.5793545350175019
Operating Budget,2.4924862467655426
Deficits,0.0632621964847634
Business To Business,2.902704268694484
Somali Language,0.05174596481264727
Sun ONE,0.05475637003255578
Health Information Technology,0.8349912465163254
Interactive Design,0.019419147886116653
Trello,1.4674799651981003
Supply Chain Operations Reference Model,0.12158465396770689
Electric Utility,0.018271007540726917
Hardware Description Language (HDL),0.05151576406586637
Customer Centricity,0.18918470675748278
Peoplesoft Enterprise Performance Management,0.12158465396770689
2020 Design Software,0.25707833139656455
Business Process Mapping,0.9126683206139745
Internal Communications,0.7557021136834876
Prepress,0.07927043988564281
Taking Meeting Minutes,8.49326392349255
Financial And Business Management System,0.12158465396770689
Interest Expense,0.049800900296669455
User Analysis,0.007626102640160505
Key Performance Indicators (KPIs),17.15510167375779
LonWorks,0.01390902346115073
Table Functions,0.012411686218229667
Genymotion,0.01300988416548831
Digital Video,0.13909023461150732
Job Costing,0.6774683871442885
Windows Preinstallation Environments,0.013740968360930746
Cloudbees,0.01525220528032101
Firmware Updates,0.1367939539207278
MySQL,7.6066281093329735
Local Storage,0.1339502512775094
Site Security,0.1984207429218619
JavaMail,0.02416329194293255
Federal Aviation Regulations,0.025872982406323634
Audio Equipment,0.025872982406323634
HVAC,0.49158666572014903
Udeploy,0.02066572027948657
Office 365 Exchange Online,0.11362993762431148
Active-HDL,0.12158465396770689
Database Tuning,0.2572406807437611
Ladder Logic,0.05151576406586637
Video On Demand,0.010185116785894836
Anatomy,0.00403691495660863
ISO/IEC 17025,0.01390902346115073
Transportation Planning,0.049800900296669455
Art Therapy,0.12158465396770689
Database Consolidation,0.016461026168903575
Security Analysis,0.35168257790353163
Purchasing Process,0.1552378944379418
United Nations/Electronic Data Interchange For Administration Commerce And Transport (UN/EDIFACT),0.48044577799739835
HyperWorks (CAE Software),0.049800900296669455
BlackLine (Accounting Software),0.14940270089000834
Image Generation,0.0014732094683572946
Community Development,0.02139312681004625
ShadowProtect,0.10121442039591724
Virtual Telecommunications Access Methods,0.1208940517273642
Family Educational Rights And Privacy Act,0.140975809897911
Zettabyte File System (ZFS),0.05174957588048119
Vision Development,0.025872982406323634
System Implementation,9.29421822035849
Digital Assets,0.07770897658140534
Code Testing,0.05957239970150656
Fiscal Management,0.25707833139656455
Environmentalism,0.24316930793541378
PeopleSoft Customer Relationship Management (CRM),0.19920360118667782
Apache Kafka,0.20872509156718536
Computer Telephony Integration,0.10349192962529453
Static Timing Analysis,0.00403691495660863
Nodes (Networking),1.0414759816659394
Tax Accounting,0.02781804692230146
PIC Microcontrollers,0.006730648094046982
Third Party Risk Management,0.140975809897911
Mapping Software,0.0013431818191702851
Community Mental Health,0.1186382350309923
Telerik Reporting,0.05151576406586637
Operational-Level Agreement,0.22362936734822092
Sports Medicine,0.02781804692230146
Employer Branding,0.12158465396770689
Behavior-Driven Development,0.18071907050965352
Rich Ui,0.02139686354848197
Mobile Network Operator,0.046137371543458844
Image Optimization,0.018102650473230834
Financial Information eXchange (FIX) Protocol,0.07540284683768735
Elderly Care,0.025872982406323634
RACI Matrix,4.496133906978001
Dentrix,0.05323062783506333
Allscripts EHR,0.0380728688753068
Sudden Infant Death Syndrome,0.00403691495660863
Object-Oriented Design,0.4919044371298959
Developing Training Materials,0.9214072244735345
Nurse Education,0.24316930793541378
FDA Regulations,0.23694268525507242
Azure Blob Storage,0.002057101249457812
Information Structure,0.09960180059333891
Meat Products,0.12158465396770689
Neo4j,0.020911454065845044
Federal Information Security Management Act,0.2531937388898241
Academic Advising,0.18918470675748278
Refrigerant,0.01390902346115073
Workplace Safety,0.049800900296669455
Annual Budget Preparation,0.049800900296669455
Managed Extensions For C++,0.0002089108949793651
Database Security,0.5479410069311096
Kernel Density Estimation,0.0019450645159778226
Appian (Software),0.05952622287655854
Iterative Design,0.01480447800726425
Information Technology & Computing Services,0.12158465396770689
Halide,0.12158465396770689
Self-Regulation,0.12158465396770689
Financial Economics,0.1924729530926308
Dynamic UI,0.020471616454977727
Integrated Product Team,0.00403691495660863
Instructing,0.11209159691228923
Cannabis,0.04172707038345219
Radioactive Materials,0.049800900296669455
Referential Integrity,0.06894728029521413
Geospatial Intelligence,0.0019450645159778226
Technology Sales,0.00778025806391129
Mitigation,8.715474402459433
Data Center Design,0.50189913199865
Response Rate,0.05563609384460292
SAP ERP,2.5673927140599915
Advanced Mathematics,0.04682012069777859
Malwarebytes' Anti-Malware,0.03501116128760079
Scrum (Software Development),0.262188792531458
Environmental Modeling,0.24316930793541378
AWS Elastic Beanstalk,0.22493386256523773
Credit Risk Management,0.0632621964847634
PCI Express,0.00403691495660863
Tally ERP,0.013461296188093963
Sublime Text Editor,0.2901509163030751
IBM DeveloperWorks,0.01390902346115073
Crosswalk,0.0014732094683572946
Primary Research,0.09960180059333891
Adobe PageMaker,0.04637117275827558
Service Development,0.0729123319898619
Franchise Sales,0.049800900296669455
SAP Human Resource Management Software,0.37836941351496556
Due Diligence,3.8328221156106723
PageSpeed,0.01480447800726425
Global Distribution Systems,0.006730648094046982
External Storage,0.012110744869825893
PrestaShop,0.06099943234491588
Pricing Strategies,0.16588402000495447
Wide Area Networks,3.4520991477841982
Nuclear Weapons,0.0380728688753068
Groovy (Programming Language),0.15862395181690866
Office Space Planning,0.049800900296669455
IBM Lotus Freelance Graphics,0.028853337554833366
Strategic Alliance,0.5478099032633639
Marketing Strategies,3.190888381824008
Live Streaming,0.060032940659957935
Consignment,0.36462661241051436
Mobile Application Development,1.1550472993947483
Marine Science,0.006730648094046982
WS-Security,0.038443879543271574
Software Requirements Specification,0.05174957588048119
Daptiv PPM,2.674862387289551
Informatics,0.6299681953081865
Business-To-Business (B2B) Marketing,0.10121442039591724
Ahrefs Site Explorer,0.006730648094046982
Iptables,0.07271896238837794
Contract Negotiation,5.132079698155694
Amazon WorkSpaces,0.07088829912492392
Medigap,0.1924729530926308
Minitab,0.006730648094046982
IBM RPG (Programming Language),0.08869960775051614
Systems Modeling,0.08876705707738944
Community Radio,0.25707833139656455
Allergology,0.25707833139656455
Spredfast,0.025872982406323634
Avionics,0.031945729436823084
Looker Analytics,0.007626102640160505
Source Code Control Systems,0.0939623216116094
DSpace,0.00403691495660863
Clonezilla,0.04575661584096302
macOS Sierra,0.0014732094683572946
Technical Control Facility,0.0380728688753068
Valgrind,0.019167804210797897
Community Organizing,0.07088829912492392
Refinery Experience,0.48633861587082755
Smart Lighting,0.025872982406323634
Policy Research,0.05174596481264727
Multicast Address Allocation Server,0.016240153080684997
Antimicrobials,0.12158465396770689
Tier 1 Technical Support,0.025570198683145414
Trenching,0.14745763637403053
Code Structure,0.017994867059310356
Marketing Materials,0.46994321473935124
Toolchain,0.005681038124182683
Offsite Data Protection,0.22881992670030424
Duck Creek Platform (Software),0.09960180059333891
Social Change,0.12158465396770689
PowerBuilder,0.06870484180465371
Confidence Intervals,0.06520726100074123
Analytics,0.32726477564133766
Commercialization,0.5898305454961221
Learning Development,0.01390902346115073
AWS CodeCommit,0.019372535059057536
Server Patching,0.01046750765296302
Data Analysis Expressions (DAX),0.01953994058719283
Tolerance Analysis,0.049800900296669455
Amazon Alexa,0.010018894429195084
Industrial Networking,0.049800900296669455
Talent Sourcing,0.2599322534242281
Hospital Medicine,0.12158465396770689
Property Accounting,0.049800900296669455
Sprint Backlogs,1.3777610163756961
World History,0.01390902346115073
Vector Markup Language,0.010018894429195084
Amazon Data Pipeline,0.019549505792298926
Web Colors,0.018997444602288176
Extract Transform Load (ETL),2.32068418912172
Applied Physics,0.009769970293596416
Backup Tools (Backup Software),0.019052904244937892
Bidding,1.3955483615508688
Audio Systems,0.07899034805194281
Business Directory,0.05151576406586637
Investment Banking,0.03702392071698727
Data System,0.08948504888104186
Automotive Detailing,0.05174596481264727
Learning Platforms,0.1519812376734097
BuzzSumo (Software),0.049800900296669455
Curriculum Evaluation,0.24316930793541378
Data Virtualization,0.012061816228274897
Build Tools,0.12673900620996573
Project Management Body Of Knowledge (PMBOK) Methodology,16.317190554947388
Cellebrite (Digital Intelligence Software),0.0014732094683572946
React Jsx,0.018644074133854622
Energy Audits,0.025872982406323634
HP Virtual Connect,0.015146305405697759
Project Evaluation,2.6771102355287084
Reliability Engineering,0.10121442039591724
Ethernet Frame,0.0002089108949793651
Engine Repair,0.01390902346115073
Corporate Travel Management,0.355914705092977
Supplier Development,0.12158465396770689
Data Entry,0.27027081880418513
Dragon Naturallyspeaking Systems,0.014808162756813152
Refurbishing,0.049800900296669455
Business Intelligence Reporting,0.7835776016864405
Winsock File Transfer Protocol (WS_FTP),0.022300552998237737
Geotechnical Engineering,0.0019450645159778226
Virtual Private LAN Services,0.02601976833097662
Angular CLI,0.042374931044114654
Lipoproteins,0.12158465396770689
Data Management,1.7552520467495636
Currency Exchange Rates,0.0014732094683572946
Category Strategy,0.3647539619031207
Child Support,0.0058928378734291785
Commercial Finance,0.05174596481264727
International Sales,0.21266489737477176
IT General Controls (ITGC),0.2221760346584776
Videography,0.03050441056064202
OSIsoft,0.01984207429218619
One-Line Diagram,0.12158465396770689
Transit Authorization,0.4043780199175153
Cosmetics,0.0632621964847634
ArcGIS Servers,0.016481319114946116
Mind Mapping,0.18918470675748278
CPT Coding,0.21533778099750636
SAP Security,0.04565216039347332
Engineering Support,0.4257514057364176
Conceptual Architecture,0.12158465396770689
Structured Product,0.004419628405071884
Create Invoices,0.18918470675748278
eSports,0.012411686218229667
Managed Care,0.17607216498117523
Information Systems Security,0.08957774502748057
S-PLUS Statistical Software,0.025872982406323634
Train Operation,0.01390902346115073
Jest (JavaScript Testing Framework),0.08167233960789921
Outside Plant,0.5807553611621682
Application Foundation Classes,0.12158465396770689
Wirecast,0.025872982406323634
Underground Utilities,0.01390902346115073
Flooring,0.06954511730575366
Credit Analysis,0.010185116785894836
Preschool Education,0.01390902346115073
Computer Building,0.05495797386347212
Thermal Systems,0.09960180059333891
Fraud Prevention,0.18188784186709991
CD-ROMs,0.014426668777416683
Virtual Computing,0.3379601765096734
Appcelerator,0.016000873901781537
Web Mining,0.0761457377506136
Cellular Data Communication Protocols,0.05151576406586637
Topographic Maps,0.006730648094046982
Boy Scouts,0.0380728688753068
Raw Materials Purchasing,0.12158465396770689
Group Dynamics,0.0955648856367303
Rhel7,0.047489880607694344
Corporate Video,0.006730648094046982
Automotive Engineering,0.006030908114137448
Function Module,0.01390902346115073
Ecology,0.0632621964847634
National Markets,0.29491527274806106
Nagios,0.625864239397833
Enterprise Portal,0.005865980984672061
Federal Financial Institutions Examination Council (FFIEC) Compliance,0.07088829912492392
PlanSwift (Takeoff Software),0.025872982406323634
Twilio,0.09979506891506078
Structured Cabling,0.9357089247920147
Virtual Router Redundancy Protocols,0.08986293903076806
Direct Market Access,0.12158465396770689
Bilingual (French/English),0.01953994058719283
IEEE 802.1X,0.11722510882626427
Commercial Lending,0.09287852199838971
Internetworking,0.028528514959914042
Asepsis,0.0014732094683572946
State Laws,0.1672997106662167
Clinical Research,0.5446958552679455
Transformation (Genetics),0.14745763637403053
SQuirreL SQL Client,0.017760279629012846
Pharmacovigilance,0.37148460999716765
Curriculum Planning,0.0019450645159778226
Database Deployment Management,0.02707541176731541
Console Applications,0.020766179583333457
Fiber Optic Cable,0.17713451225140553
Aftermarket Modifications,0.00403691495660863
Human Resource Management,1.5653427268046192
Java Web Services,0.021464559124035592
Telecommunications Billing,0.025872982406323634
IBM Tririga,0.10349192962529453
Security Accounts Manager,0.00403691495660863
Integrated Service Routers,0.07085442253316357
Supervisory Control And Data Acquisition (SCADA),0.2919112094858508
Easy Java Simulations,0.030914115172183725
Application Layers,0.1264632545761655
ISO 31000 Series,0.37148460999716765
Regression Analysis,0.0717990939169673
Logo Design,0.10117770122956843
Concrete Pouring,0.12158465396770689
DocuSign (Software),0.22254437537841168
Clinical Research Coordination,0.37148460999716765
Novell Network,0.36917395979193546
Outbound Calls,0.05848950953011543
Data Extraction,0.43287678873922036
Photographic Printing,0.12158465396770689
Cloud-Native Computing,0.036582479075861395
Microsoft Expression Studio,0.0632621964847634
Time Series Analysis And Forecasting,0.04287521072884194
Registration Authority,0.005681038124182683
Electronic Signatures,0.16588402000495447
Elementary Algebra,0.025872982406323634
Instructional Manuals,0.05174596481264727
Server Consolidation,0.07896039822905228
Wireframing,1.3069442195600032
Agile Product Development,0.0029464189367145893
Webtrends,0.34664078389946856
Data Abstraction,0.038279864873802326
Microsoft Dynamics AX,0.8148977403127553
Dialogflow (Google Service),0.0058351935479334675
Standard Operating Environments,0.0014732094683572946
External Auditing,2.126037172866661
Product Design,0.02133269118084339
Art History,0.04172707038345219
Land Zoning,0.12158465396770689
Product Strategy,0.8505945756744934
Lotus Smartsuite,0.07088829912492392
Tableau (Business Intelligence Software),0.061097877596627645
Spyware,0.048603249749279084
Microbiology,0.027557991623927424
DBase,0.049800900296669455
Domo,0.06520726100074123
Equipment Service Management And Rental,0.0019450645159778226
Business Liaison,1.3984306259896917
Cath Lab,0.049800900296669455
Microsoft Windows 7,0.9713639423273173
Collaborative Research,0.049800900296669455
TIBCO Business Studio,0.00807382991321726
Zerto,0.05952622287655854
Overlay Transport Virtualization,0.020370233571789673
Swimming Pool Maintenance,0.09471416870437561
Unbounce (Software),0.01390902346115073
Business Information System,0.13041452200148246
AC/DC Power,0.049800900296669455
Management Contract,0.5777687292678474
Autodesk Revit,0.05323062783506333
Westlaw,0.11440996335015212
Electronic Benefits Transfer (EBT),0.39840720237335564
Information Management,2.8166255399344893
Data Exchange,0.46950199534319703
Peacekeeping,0.0380728688753068
Code Editor,0.01300988416548831
Programming Tools,0.7006024913416058
Labor Unions,0.049800900296669455
Insurance Policies,0.014264257479957021
Java Enterprise Edition,0.12162191097321651
Patient Monitoring,0.008240659557473058
Valuation Models,0.006730648094046982
Define Measure Analyze Design And Validate (DMADV),0.14745763637403053
Tax Depreciation,0.12158465396770689
Zenoss,0.03055535035768451
Positron Emission Tomography,0.12158465396770689
Siebel Services,0.006730648094046982
Secure Messaging,0.012110744869825893
Care Coordination,0.18978658945429028
Conversational AI,0.025872982406323634
Account Closures,0.0380728688753068
AP Stylebook,0.0014732094683572946
PuTTY (Application),0.4054600368305118
Machine Setup,0.05151576406586637
Financial Consulting,0.0955648856367303
Finance Software,0.0014732094683572946
Infectious Diseases,0.03296754005374899
IBM QRadar (SIEM Software),0.030674235002889044
Splunk,1.4156498104656565
Consumer Promotions,0.049800900296669455
Project Charter,13.871253101276235
Amazon Elastic Container Service,0.020934915364571826
Pathology,0.1208940517273642
IT Architecture Design,0.07088829912492392
Computer Engineering,0.21588086358305822
Thermoplastics,0.025872982406323634
Information Governance,0.43044903761612446
Virtual Backup,0.14745763637403053
Autoscaling,0.16468482155711814
Deaf Studies,0.12158465396770689
Microsoft Enterprise Library,0.03678733138163224
Passive Solar Building Design,0.12158465396770689
Xero (Accounting Software),0.01390902346115073
Reliability Availability Maintainability And Safety Software,0.007626102640160505
Latin,0.1208940517273642
DISA Gold Disk,0.0029464189367145893
Risk Governance,0.21266489737477176
Nvidia CUDA,0.027557991623927424
Server Farms,0.5931680643208248
Social Media Outreach,0.0955648856367303
Educational Assessment,0.0776189472189709
Dataweave,0.01719726979629883
Arcpy,0.00807382991321726
Gel Electrophoresis,0.049800900296669455
Blackmagic,0.025872982406323634
Avfoundation,0.01685544239786532
Website Architecture,0.036582479075861395
Wget,0.013461296188093963
Advanced Manufacturing,0.006730648094046982
Post-Anesthesia Care Unit,0.14940270089000834
Hard Disk Drives,0.01654049374326841
CloudBase,0.12158465396770689
Amazon Elasticsearch Service,0.016619514874055052
Internet Services,0.3957466319818574
Cloud Governance,0.12158465396770689
Contact Center Software,0.006730648094046982
Shift-Left Testing,0.02019194428214095
Dental Implant,0.049800900296669455
Data Validation,0.6488054436805235
Video Streaming,0.024885602030110174
DSL Modems,0.0004178217899587302
Low Level Laser Therapy,0.049800900296669455
Tax Provision,0.24316930793541378
Wireless Internet Service Provider,0.04172707038345219
Continuous Improvement Process,11.60739622649999
Product Analysis,0.03296754005374899
Network Security Design,0.005681038124182683
Mocha (JavaScript Framework),0.1802526877903285
Resourcing,4.621753239278952
Postal Address Verification,0.01525220528032101
Klipfolio,0.1924729530926308
Mobile Device Management,1.0733887777451208
Dialysis,0.1522914755012272
Energy Technology,0.14745763637403053
Value-Added Tax,0.025872982406323634
Software Features,0.17179976498650118
Data Profiling,0.12282346121525095
Pilot Experiment,0.33176804000990895
Mobile Architecture,0.1924729530926308
Database Conversion,0.03281759689031747
Scenario Testing,0.12602095939623525
SQL Server Management Studio,0.36408480416241346
Tactical Communications,0.0028543721095757478
Network Administration,1.0404187185348124
Drafting Machines,0.12158465396770689
Board Bring-Up,0.049800900296669455
Graphics APIs,0.018564579390032875
Enterprise Integration,0.10293964866246146
Cognos ReportNet,0.0002089108949793651
Telecommunications Networks,0.639382741783629
Private Blockchains,0.01390902346115073
Multi-Line Phone Systems,0.007216398028618804
Load Balancing,0.7414577445453472
Invoicing,7.83254389009477
Sage 100 ERP,0.4393688458598814
Culinary Arts,0.005681038124182683
Employment Equity,0.12158465396770689
Electrical Load,0.12158465396770689
Marination,0.0019450645159778226
Exchange-Traded Products (ETP),0.12158465396770689
Software Suite,0.19869688340327848
Microservices Development,0.01400688074425272
Payroll Reporting,0.16444533855664095
Tricentis Tosca,0.049800900296669455
Control Framework,1.0747219451221695
Land Tenure,0.14940270089000834
Central Process Scheduling,0.14745763637403053
Video Game Development,0.06809470323413731
Transactional Replication,0.08533078958723811
Data Science,0.4602067847534104
Artificial Intelligence,0.1283960372164782
Base SAS,0.036507654419277544
Pricing Systems,0.22881992670030424
Apache Oozie,0.04226668299320847
Model View Presenter,0.019167804210797897
Inventory Forecasting,0.04172707038345219
Home Automation,0.10817979580721615
Payment Card Industry (PCI) Data Security Standards,4.484182746911949
